	country_code	country	localite	category	value	date	sources	link	sdr_id	sdr_name	sdr_level	ndate
8142	LR	Liberia	Margibi County	Suspected cases	231	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5521	Margibi	ADM1	2014-09-21
8143	LR	Liberia	Maryland County	Cases	8	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5522	Maryland	ADM1	2014-09-21
8144	LR	Liberia	Maryland County	Confirmed cases	0	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5522	Maryland	ADM1	2014-09-21
8145	LR	Liberia	Maryland County	Deaths	8	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5522	Maryland	ADM1	2014-09-21
8146	LR	Liberia	Maryland County	New cases	0	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5522	Maryland	ADM1	2014-09-21
8147	LR	Liberia	Maryland County	Probable cases	5	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5522	Maryland	ADM1	2014-09-21
8148	LR	Liberia	Maryland County	Suspected cases	3	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5522	Maryland	ADM1	2014-09-21
8149	LR	Liberia	Montserrado County	Cases	1232	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5523	Montserrado	ADM1	2014-09-21
8150	LR	Liberia	Montserrado County	Confirmed cases	352	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5523	Montserrado	ADM1	2014-09-21
8151	LR	Liberia	Montserrado County	Deaths	758	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5523	Montserrado	ADM1	2014-09-21
8152	LR	Liberia	Montserrado County	New cases	17	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5523	Montserrado	ADM1	2014-09-21
8153	LR	Liberia	Montserrado County	Probable cases	497	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5523	Montserrado	ADM1	2014-09-21
8154	LR	Liberia	Montserrado County	Suspected cases	383	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5523	Montserrado	ADM1	2014-09-21
8155	LR	Liberia	National	Cases	3272	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	0			2014-09-21
8156	LR	Liberia	National	Confirmed cases	884	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	0			2014-09-21
8157	LR	Liberia	National	Deaths	1709	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	0			2014-09-21
8158	LR	Liberia	National	New cases	50	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	0			2014-09-21
8159	LR	Liberia	National	Probable cases	1468	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	0			2014-09-21
8160	LR	Liberia	National	Suspected cases	920	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	0			2014-09-21
8161	LR	Liberia	Nimba County	Cases	223	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5524	Nimba	ADM1	2014-09-21
8162	LR	Liberia	Nimba County	Confirmed cases	77	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5524	Nimba	ADM1	2014-09-21
8163	LR	Liberia	Nimba County	Deaths	117	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5524	Nimba	ADM1	2014-09-21
8164	LR	Liberia	Nimba County	New cases	5	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5524	Nimba	ADM1	2014-09-21
8165	LR	Liberia	Nimba County	Probable cases	115	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5524	Nimba	ADM1	2014-09-21
8166	LR	Liberia	Nimba County	Suspected cases	31	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5524	Nimba	ADM1	2014-09-21
8167	LR	Liberia	River Gee County	Cases	12	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5525	River Gee	ADM1	2014-09-21
8168	LR	Liberia	River Gee County	Confirmed cases	0	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5525	River Gee	ADM1	2014-09-21
8169	LR	Liberia	River Gee County	Deaths	6	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5525	River Gee	ADM1	2014-09-21
8170	LR	Liberia	River Gee County	New cases	0	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5525	River Gee	ADM1	2014-09-21
8171	LR	Liberia	River Gee County	Probable cases	3	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5525	River Gee	ADM1	2014-09-21
8172	LR	Liberia	River Gee County	Suspected cases	9	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5525	River Gee	ADM1	2014-09-21
8173	LR	Liberia	RiverCess County	Cases	10	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	10714	Rivercess	ADM1	2014-09-21
8174	LR	Liberia	RiverCess County	Confirmed cases	4	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	10714	Rivercess	ADM1	2014-09-21
8175	LR	Liberia	RiverCess County	Deaths	8	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	10714	Rivercess	ADM1	2014-09-21
8176	LR	Liberia	RiverCess County	New cases	0	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	10714	Rivercess	ADM1	2014-09-21
8177	LR	Liberia	RiverCess County	Probable cases	3	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	10714	Rivercess	ADM1	2014-09-21
8178	LR	Liberia	RiverCess County	Suspected cases	3	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	10714	Rivercess	ADM1	2014-09-21
8179	LR	Liberia	Sinoe County	Cases	9	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5526	Sinoe	ADM1	2014-09-21
8180	LR	Liberia	Sinoe County	Confirmed cases	4	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5526	Sinoe	ADM1	2014-09-21
8181	LR	Liberia	Sinoe County	Deaths	2	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5526	Sinoe	ADM1	2014-09-21
8182	LR	Liberia	Sinoe County	New cases	0	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5526	Sinoe	ADM1	2014-09-21
8183	LR	Liberia	Sinoe County	Probable cases	0	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5526	Sinoe	ADM1	2014-09-21
8184	LR	Liberia	Sinoe County	Suspected cases	5	41903	Gvt	http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20129%20Sept%2021,%202014.pptx%20New.pdf	5526	Sinoe	ADM1	2014-09-21
8185	NG	Nigeria	Lagos	Cases	16	41903	Gvt	Sitrep 53 du 21Sep	7848	Lagos	ADM1	2014-09-21
8186	NG	Nigeria	Lagos	Confirmed cases	15	41903	Gvt	Sitrep 53 du 21Sep	7848	Lagos	ADM1	2014-09-21
8187	NG	Nigeria	Lagos	Deaths	6	41903	Gvt	Sitrep 53 du 21Sep	7848	Lagos	ADM1	2014-09-21
8188	NG	Nigeria	Lagos	New cases	0	41903	Gvt	Sitrep 53 du 21Sep	7848	Lagos	ADM1	2014-09-21
8189	NG	Nigeria	Lagos	Probable cases	1	41903	Gvt	Sitrep 53 du 21Sep	7848	Lagos	ADM1	2014-09-21
8190	NG	Nigeria	Lagos	Suspected cases	0	41903	Gvt	Sitrep 53 du 21Sep	7848	Lagos	ADM1	2014-09-21
8191	NG	Nigeria	National	Cases	20	41903	Gvt	Sitrep 53 du 21Sep	0			2014-09-21
8192	NG	Nigeria	National	Confirmed cases	19	41903	Gvt	Sitrep 53 du 21Sep	0			2014-09-21
8193	NG	Nigeria	National	Deaths	8	41903	Gvt	Sitrep 53 du 21Sep	0			2014-09-21
8194	NG	Nigeria	National	New cases	0	41903	Gvt	Sitrep 53 du 21Sep	0			2014-09-21
8195	NG	Nigeria	National	Probable cases	1	41903	Gvt	Sitrep 53 du 21Sep	0			2014-09-21
8196	NG	Nigeria	National	Suspected cases	0	41903	Gvt	Sitrep 53 du 21Sep	0			2014-09-21
8197	NG	Nigeria	Rivers	Cases	4	41903	Gvt	Sitrep 53 du 21Sep	7856	Rivers	ADM1	2014-09-21
8198	NG	Nigeria	Rivers	Confirmed cases	4	41903	Gvt	Sitrep 53 du 21Sep	7856	Rivers	ADM1	2014-09-21
8199	NG	Nigeria	Rivers	Deaths	2	41903	Gvt	Sitrep 53 du 21Sep	7856	Rivers	ADM1	2014-09-21
8200	NG	Nigeria	Rivers	New cases	0	41903	Gvt	Sitrep 53 du 21Sep	7856	Rivers	ADM1	2014-09-21
8201	NG	Nigeria	Rivers	Probable cases	0	41903	Gvt	Sitrep 53 du 21Sep	7856	Rivers	ADM1	2014-09-21
8202	NG	Nigeria	Rivers	Suspected cases	0	41903	Gvt	Sitrep 53 du 21Sep	7856	Rivers	ADM1	2014-09-21
8203	SL	Sierra Leone	Bo	Cases	95	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8625	Bo	ADM2	2014-09-21
8204	SL	Sierra Leone	Bo	Confirmed cases	77	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8625	Bo	ADM2	2014-09-21
8205	SL	Sierra Leone	Bo	Deaths	16	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8625	Bo	ADM2	2014-09-21
8206	SL	Sierra Leone	Bo	New cases	0	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8625	Bo	ADM2	2014-09-21
8207	SL	Sierra Leone	Bo	Probable cases	1	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8625	Bo	ADM2	2014-09-21
8208	SL	Sierra Leone	Bo	Suspected cases	17	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8625	Bo	ADM2	2014-09-21
8209	SL	Sierra Leone	Bombali	Cases	159	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8623	Bombali	ADM2	2014-09-21
8210	SL	Sierra Leone	Bombali	Confirmed cases	148	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8623	Bombali	ADM2	2014-09-21
8211	SL	Sierra Leone	Bombali	Deaths	6	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8623	Bombali	ADM2	2014-09-21
8212	SL	Sierra Leone	Bombali	New cases	1	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8623	Bombali	ADM2	2014-09-21
8213	SL	Sierra Leone	Bombali	Probable cases	1	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8623	Bombali	ADM2	2014-09-21
8214	SL	Sierra Leone	Bombali	Suspected cases	10	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8623	Bombali	ADM2	2014-09-21
8215	SL	Sierra Leone	Bonthe	Cases	3	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8624	Bonthe	ADM2	2014-09-21
8216	SL	Sierra Leone	Bonthe	Confirmed cases	1	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8624	Bonthe	ADM2	2014-09-21
8217	SL	Sierra Leone	Bonthe	Deaths	1	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8624	Bonthe	ADM2	2014-09-21
8218	SL	Sierra Leone	Bonthe	New cases	1	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8624	Bonthe	ADM2	2014-09-21
8219	SL	Sierra Leone	Bonthe	Probable cases	0	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8624	Bonthe	ADM2	2014-09-21
8220	SL	Sierra Leone	Bonthe	Suspected cases	2	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8624	Bonthe	ADM2	2014-09-21
8221	SL	Sierra Leone	Kailahun	Cases	579	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8626	Kailahun	ADM2	2014-09-21
8222	SL	Sierra Leone	Kailahun	Confirmed cases	529	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8626	Kailahun	ADM2	2014-09-21
8223	SL	Sierra Leone	Kailahun	Deaths	249	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8626	Kailahun	ADM2	2014-09-21
8224	SL	Sierra Leone	Kailahun	New cases	0	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8626	Kailahun	ADM2	2014-09-21
8225	SL	Sierra Leone	Kailahun	Probable cases	32	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8626	Kailahun	ADM2	2014-09-21
8226	SL	Sierra Leone	Kailahun	Suspected cases	18	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8626	Kailahun	ADM2	2014-09-21
8227	SL	Sierra Leone	Kambia	Cases	10	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8627	Kambia	ADM2	2014-09-21
8228	SL	Sierra Leone	Kambia	Confirmed cases	10	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8627	Kambia	ADM2	2014-09-21
8229	SL	Sierra Leone	Kambia	Deaths	1	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8627	Kambia	ADM2	2014-09-21
8230	SL	Sierra Leone	Kambia	New cases	6	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8627	Kambia	ADM2	2014-09-21
8231	SL	Sierra Leone	Kambia	Probable cases	0	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8627	Kambia	ADM2	2014-09-21
8232	SL	Sierra Leone	Kambia	Suspected cases	0	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8627	Kambia	ADM2	2014-09-21
8233	SL	Sierra Leone	Kenema	Cases	449	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8628	Kenema	ADM2	2014-09-21
8234	SL	Sierra Leone	Kenema	Confirmed cases	416	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8628	Kenema	ADM2	2014-09-21
8235	SL	Sierra Leone	Kenema	Deaths	233	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8628	Kenema	ADM2	2014-09-21
8236	SL	Sierra Leone	Kenema	New cases	6	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8628	Kenema	ADM2	2014-09-21
8237	SL	Sierra Leone	Kenema	Probable cases	0	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8628	Kenema	ADM2	2014-09-21
8238	SL	Sierra Leone	Kenema	Suspected cases	33	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8628	Kenema	ADM2	2014-09-21
8239	SL	Sierra Leone	Koinadugu	Cases	0	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8629	Koinadugu	ADM2	2014-09-21
8240	SL	Sierra Leone	Koinadugu	Confirmed cases	0	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8629	Koinadugu	ADM2	2014-09-21
8241	SL	Sierra Leone	Koinadugu	Deaths	0	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8629	Koinadugu	ADM2	2014-09-21
8242	SL	Sierra Leone	Koinadugu	New cases	0	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8629	Koinadugu	ADM2	2014-09-21
8243	SL	Sierra Leone	Koinadugu	Probable cases	0	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8629	Koinadugu	ADM2	2014-09-21
8244	SL	Sierra Leone	Koinadugu	Suspected cases	0	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8629	Koinadugu	ADM2	2014-09-21
8245	SL	Sierra Leone	Kono	Cases	58	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8630	Kono	ADM2	2014-09-21
8246	SL	Sierra Leone	Kono	Confirmed cases	18	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8630	Kono	ADM2	2014-09-21
8247	SL	Sierra Leone	Kono	Deaths	3	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8630	Kono	ADM2	2014-09-21
8248	SL	Sierra Leone	Kono	New cases	0	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8630	Kono	ADM2	2014-09-21
8249	SL	Sierra Leone	Kono	Probable cases	1	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8630	Kono	ADM2	2014-09-21
8250	SL	Sierra Leone	Kono	Suspected cases	39	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8630	Kono	ADM2	2014-09-21
8251	SL	Sierra Leone	Moyamba	Cases	46	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8631	Moyamba	ADM2	2014-09-21
8252	SL	Sierra Leone	Moyamba	Confirmed cases	41	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8631	Moyamba	ADM2	2014-09-21
8253	SL	Sierra Leone	Moyamba	Deaths	7	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8631	Moyamba	ADM2	2014-09-21
8254	SL	Sierra Leone	Moyamba	New cases	0	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8631	Moyamba	ADM2	2014-09-21
8255	SL	Sierra Leone	Moyamba	Probable cases	0	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8631	Moyamba	ADM2	2014-09-21
8256	SL	Sierra Leone	Moyamba	Suspected cases	5	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8631	Moyamba	ADM2	2014-09-21
8257	SL	Sierra Leone	National	Cases	1940	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	0			2014-09-21
8258	SL	Sierra Leone	National	Confirmed cases	1745	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	0			2014-09-21
8259	SL	Sierra Leone	National	Deaths	550	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	0			2014-09-21
8260	SL	Sierra Leone	National	New cases	64	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	0			2014-09-21
8261	SL	Sierra Leone	National	Probable cases	37	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	0			2014-09-21
8262	SL	Sierra Leone	National	Suspected cases	158	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	0			2014-09-21
8263	SL	Sierra Leone	Port Loko	Cases	195	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8632	Port Loko	ADM2	2014-09-21
8264	SL	Sierra Leone	Port Loko	Confirmed cases	187	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8632	Port Loko	ADM2	2014-09-21
8265	SL	Sierra Leone	Port Loko	Deaths	18	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8632	Port Loko	ADM2	2014-09-21
8266	SL	Sierra Leone	Port Loko	New cases	13	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8632	Port Loko	ADM2	2014-09-21
8267	SL	Sierra Leone	Port Loko	Probable cases	1	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8632	Port Loko	ADM2	2014-09-21
8268	SL	Sierra Leone	Port Loko	Suspected cases	7	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8632	Port Loko	ADM2	2014-09-21
8269	SL	Sierra Leone	Pujehun	Cases	14	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8633	Pujehun	ADM2	2014-09-21
8270	SL	Sierra Leone	Pujehun	Confirmed cases	13	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8633	Pujehun	ADM2	2014-09-21
8271	SL	Sierra Leone	Pujehun	Deaths	1	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8633	Pujehun	ADM2	2014-09-21
8272	SL	Sierra Leone	Pujehun	New cases	3	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8633	Pujehun	ADM2	2014-09-21
8273	SL	Sierra Leone	Pujehun	Probable cases	0	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8633	Pujehun	ADM2	2014-09-21
8274	SL	Sierra Leone	Pujehun	Suspected cases	1	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8633	Pujehun	ADM2	2014-09-21
8275	SL	Sierra Leone	Tonkolili	Cases	58	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8634	Tonkolili	ADM2	2014-09-21
8276	SL	Sierra Leone	Tonkolili	Confirmed cases	56	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8634	Tonkolili	ADM2	2014-09-21
8277	SL	Sierra Leone	Tonkolili	Deaths	2	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8634	Tonkolili	ADM2	2014-09-21
8278	SL	Sierra Leone	Tonkolili	New cases	12	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8634	Tonkolili	ADM2	2014-09-21
8279	SL	Sierra Leone	Tonkolili	Probable cases	0	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8634	Tonkolili	ADM2	2014-09-21
8280	SL	Sierra Leone	Tonkolili	Suspected cases	2	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	8634	Tonkolili	ADM2	2014-09-21
8281	SL	Sierra Leone	Western area rural	Cases	92	41903	Gvt	http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-117.pdf	149746	Western Area Rural	ADM2	2014-09-21
